time,realx,realy,realt, predx,predy,predt,sdx,sdy,sdt
0.455026,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.4710269,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.4860278,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.5000286,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.559032,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.5740328,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.5910338,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.6140351,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.6280359,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.6410366,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.6550374,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.6700383,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.6870393,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.7020401,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.7630436,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.7770444,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.7920453,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.805046,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.8180468,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.8310475,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.8460484,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.8610492,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.8780502,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.8970513,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.9120521,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.9680554,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
0.9920567,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.0110578,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.0230585,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.0350592,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.0480599,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.0610607,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.0750615,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.0870622,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.1180639,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.1740671,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.1850678,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.1980685,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.2090691,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.2210698,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.2330705,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.2450712,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.2580719,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.2690726,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.2800732,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.2920739,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.3080748,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.3190754,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.3360764,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.3480771,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.3600778,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.3710784,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.3960798,0,0,0,0,0,0,0.0545518818364826,0.0779640081267336,0.154305557079719
1.8581063,0.00147158133571609,-4.47431469117599E-06,-0.00608094271790978,-0.0261665585787169,-1.11850745794539,-0.329124579538378,6.36712292844497,2.52011353311197,1.79316064551199
1.8761073,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
1.8871079,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
1.8991086,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
1.9171096,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
1.9331105,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
1.9441112,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
1.9561119,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
1.9691126,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
1.9811133,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
1.993114,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.0051147,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.0261159,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.0421168,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.0581177,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.0721185,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.0941198,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.1071205,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.1201212,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.134122,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.1521231,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.1661239,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.1811247,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.1931254,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.2071262,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.221127,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.2351278,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.2471285,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.2601293,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.2741301,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.2871308,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.3011316,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.3191326,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.3711356,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.3891366,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.4021374,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.4141381,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.4281389,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.4401396,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.4521402,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.4631409,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.4761416,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.4901424,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.5061433,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.5201441,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.5681469,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.5811476,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.6081492,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
2.62215,5.44157673131387E-08,8.94846393226016E-06,-0.0121618854358196,-0.162086701059797,-1.14181144033626,-0.269134155172854,6.40158170361002,2.27088771736662,1.81078303065968
3.2101836,-0.00147136367465901,3.1319210143799E-05,-0.0182428281537293,-0.23440677311986,-1.12959099136566,-1.21355978416695,6.34490680537673,2.27031292728317,1.81887140639632
3.2261845,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.2381852,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.2501859,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.2631866,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.2761874,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.2901882,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.3011888,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.3141895,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.3271903,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.3411911,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.3531918,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.3651925,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.3771931,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.3901939,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.4061948,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.4201956,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.4331963,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.4461971,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.4591978,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.4721986,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.4901996,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.5022003,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.514201,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.5262017,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.5402025,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.5552033,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.5682041,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.5802048,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.5912054,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.6032061,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.6142067,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.6262074,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.6392081,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.6512088,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.6662097,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
3.689211,0.00735016718007437,-0.000344410313987215,-0.0668903698970076,-0.176058307734054,-1.09371609387671,-1.02567819305941,6.34303308278387,2.25803797030075,2.15431587137994
4.1862394,0.00588217584652093,-0.000241584773716852,-0.0729713126149173,-0.259737375766963,-1.1365028604159,-1.34515820819163,6.36424526028723,2.23950898048535,2.06997625166193
4.2022403,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.2152411,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.2272418,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.2412426,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.2602437,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.2772446,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.2912454,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.3042462,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.3332478,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.3462486,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.3592493,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.3752502,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.388251,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.4012517,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.4182527,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.4342536,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.4492545,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.4642553,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.4792562,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.493257,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.5312592,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.54626,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.5622609,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.5912626,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.6072635,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.6242645,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.6392653,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.6532661,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.6652668,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.6782676,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.6962686,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.7072692,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.7192699,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.7342708,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
4.7462715,-0.010213722869244,0.00147777959527177,-0.139861682511925,-0.369132644243392,-1.15854842207358,-0.867248649007333,6.37550499745279,2.23836696368937,2.27460485538032
