time,realx,realy,realt, predx,predy,predt,sdx,sdy,sdt
0.0400022,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.053003,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.0660037,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.0790045,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.089005,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.1010057,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.1130064,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.1260072,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.141008,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.1520086,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.1830104,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.1990113,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.2120121,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.2240128,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.2370135,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.2490142,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.2640151,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.280016,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.2970169,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.3110177,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.3270187,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.3400194,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.3630207,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.3760215,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.3900223,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.403023,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.4180239,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.438025,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.4540259,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.4870278,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.5030287,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.5190296,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.5340305,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.5480313,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.5870335,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.6020344,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.6150351,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.630036,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.647037,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.6620378,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.6770387,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.6910395,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.7060403,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.7210412,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.736042,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.7630436,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.7780445,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.7910452,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.8170467,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.8510486,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.8730499,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.8880507,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.9030516,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.9210526,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.9360535,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
0.9510543,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.0010572,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.0160581,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.0290588,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.0440597,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.0560604,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.068061,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.0800617,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.0930625,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.1050632,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.1180639,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.1310646,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.1440654,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.1600663,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.1710669,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.1820676,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.1940682,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.207069,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.2180696,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.2310704,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.242071,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.2540717,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.2660724,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.2790731,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.2910738,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.3020744,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.3140751,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
1.3270759,0,0,0,0,0,0,0.0761790188980682,0.0468332204921916,0.104247606542158
