time,motorSignalL,motorSignalR,diffEncoderPulseL,diffEncoderPulseR,desiredRotRateL,desiredRotRateL
2.3831935,16383,3383,0,0,0,-277
2.40218,16383,3383,0,0,0,-277
2.4191941,16383,3383,0,0,0,-277
2.4552228,16383,3383,6,35,0,-277
2.4792363,16383,3383,0,0,0,-277
2.4942454,16383,3383,0,0,0,-277
2.5203183,16383,3383,0,0,0,-277
2.5384306,16383,3383,7,41,0,-277
2.5574417,16383,3383,0,0,0,-277
2.5764563,16383,3383,0,0,0,-277
2.5944695,16383,3383,0,0,0,-277
2.6354971,16383,3383,8,41,0,-277
2.6546063,16383,3383,0,0,0,-277
2.6726173,16383,3383,0,0,0,-277
2.6926351,16383,3383,0,0,0,-277
2.7086425,16383,3383,0,0,0,-277
2.7266731,16383,3383,0,0,0,-277
2.759679,16383,3383,7,34,0,-277
2.7776976,16383,3383,0,0,0,-277
2.807714,16383,3383,0,0,0,-277
2.9277997,16383,3383,5,35,0,-277
2.9938462,16383,3383,3,41,0,-277
3.0148605,16383,3383,0,0,0,-277
3.0679006,16383,3383,-1,44,0,-277
3.0909181,16383,3383,0,0,0,-277
3.1159329,16383,3383,0,0,0,-277
3.1359494,16383,3383,0,0,0,-277
3.1789775,16383,3383,-7,46,0,-277
3.2019941,16383,3383,0,0,0,-277
3.2330186,16383,3383,0,0,0,-277
3.2980819,16383,3383,-11,48,0,-277
3.3180975,16383,3383,0,0,0,-277
3.358146,16383,3383,-16,48,0,-277
