time,motorSignalL,motorSignalR,diffEncoderPulseL,diffEncoderPulseR,desiredRotRateL,desiredRotRateL
0.0070057,0,0,0,0,0,0
0.0220322,0,0,0,0,0,0
0.0350247,0,0,0,0,0,0
0.052037,0,0,0,0,0,0
0.0650483,0,0,0,0,0,0
0.0820588,0,0,0,0,0,0
0.0970692,0,0,0,0,0,0
0.1131038,0,0,0,0,0,0
0.1280933,0,0,0,0,0,0
0.1431613,0,0,0,0,0,0
0.1581133,0,0,0,0,0,0
0.1721264,0,0,0,0,0,0
0.1861332,0,0,0,0,0,0
0.2001454,0,0,0,0,0,0
0.2171546,0,0,0,0,0,0
0.2321851,0,0,0,0,0,0
0.2461772,0,0,0,0,0,0
0.2612439,0,0,0,0,0,0
0.2762544,0,0,0,0,0,0
0.2912068,0,0,0,0,0,0
0.3042372,0,0,0,0,0,0
0.3182468,0,0,0,0,0,0
0.3322576,0,0,0,0,0,0
0.346247,0,0,0,0,0,0
0.361257,0,0,0,0,0,0
0.375325,0,0,0,0,0,0
0.3902788,0,0,0,0,0,0
0.4102997,0,0,0,0,0,0
0.4253043,0,0,0,0,0,0
0.4413697,0,0,0,0,0,0
0.4563293,0,0,0,0,0,0
0.4703928,0,0,0,0,0,0
0.4853452,0,0,0,0,0,0
0.5014155,0,0,0,0,0,0
0.5163871,0,0,0,0,0,0
0.5313811,0,0,0,0,0,0
0.5453879,0,0,0,0,0,0
0.560418,0,0,0,0,0,0
0.575465,0,0,0,0,0,0
0.5894763,0,0,0,0,0,0
0.6034493,0,0,0,0,0,0
0.6174775,0,0,0,0,0,0
0.6314531,0,0,0,0,0,0
0.648461,0,0,0,0,0,0
0.6634736,0,0,0,0,0,0
0.6785421,0,0,0,0,0,0
0.693549,0,0,0,0,0,0
0.7085072,0,0,0,0,0,0
0.7245168,0,0,0,0,0,0
0.7405282,0,0,0,0,0,0
0.7545368,0,0,0,0,0,0
0.7685718,0,0,0,0,0,0
0.7836536,0,0,0,0,0,0
0.7986074,0,0,0,0,0,0
0.8146188,0,0,0,0,0,0
0.8286314,0,0,0,0,0,0
0.8426583,0,0,0,0,0,0
0.85765,0,0,0,0,0,0
0.8727167,0,0,0,0,0,0
0.8866941,0,0,0,0,0,0
0.901738,0,0,0,0,0,0
0.9166993,0,0,0,0,0,0
0.9317031,0,0,0,0,0,0
0.9457122,0,0,0,0,0,0
0.9597261,0,0,0,0,0,0
0.9747321,0,0,0,0,0,0
0.989743,0,0,0,0,0,0
1.0047526,0,0,0,0,0,0
1.0187634,0,0,0,0,0,0
1.0347744,0,0,0,0,0,0
1.0557904,0,0,0,0,0,0
1.0728174,0,0,0,0,0,0
1.0868109,0,0,0,0,0,0
1.1028245,0,0,0,0,0,0
1.1188337,0,0,0,0,0,0
1.1339039,0,0,0,0,0,0
1.1478786,0,0,0,0,0,0
1.1619234,0,0,0,0,0,0
1.1768749,0,0,0,0,0,0
1.1908876,0,0,0,0,0,0
1.2068971,0,0,0,0,0,0
1.220908,0,0,0,0,0,0
1.235918,0,0,0,0,0,0
1.2739687,0,0,0,0,0,0
1.2899573,0,0,0,0,0,0
1.303969,0,0,0,0,0,0
1.3180348,0,0,0,0,0,0
1.3330448,0,0,0,0,0,0
1.3490178,0,0,0,0,0,0
1.3640273,0,0,0,0,0,0
1.3790213,0,0,0,0,0,0
1.3940848,0,0,0,0,0,0
1.4090404,0,0,0,0,0,0
1.4280639,0,0,0,0,0,0
1.4441231,0,0,0,0,0,0
