time,motorSignalL,motorSignalR,diffEncoderPulseL,diffEncoderPulseR,desiredRotRateL,desiredRotRateL
1.5100261,0,0,0,0,-349,-349
1.5580317,0,0,0,0,-349,-349
1.5960578,0,0,0,0,-349,-349
1.6130692,0,0,0,0,-349,-349
1.6290833,0,0,0,0,-349,-349
1.6511069,0,0,0,0,-349,-349
1.6731208,0,0,0,0,-349,-349
1.691201,0,0,0,0,-349,-349
1.7082137,0,0,0,0,-349,-349
1.7252283,0,0,0,0,-349,-349
1.7432375,0,0,0,0,-349,-349
1.7602547,0,0,0,0,-349,-349
1.7762893,0,0,0,0,-349,-349
1.7932761,0,0,0,0,-349,-349
1.8182915,0,0,0,0,-349,-349
1.8373065,0,0,0,0,-349,-349
1.853346,0,0,0,0,-349,-349
1.8713294,0,0,0,0,-349,-349
1.8893417,0,0,0,0,-349,-349
1.9043548,0,0,0,0,-349,-349
1.9203635,0,0,0,0,-349,-349
1.9373839,0,0,0,0,-349,-349
1.9533894,0,0,0,0,-349,-349
1.9704236,0,0,0,0,-349,-349
1.9874234,0,0,0,0,-349,-349
2.0044348,0,0,0,0,-349,-349
2.0224392,0,0,0,0,-349,-349
2.0424503,0,0,0,0,-349,-349
2.0594626,0,0,0,0,-349,-349
2.0774754,0,0,0,0,-349,-349
2.0924867,0,0,0,0,-349,-349
2.1094981,0,0,0,0,-349,-349
2.1255099,0,0,0,0,-349,-349
2.1405204,0,0,0,0,-349,-349
2.1565317,0,0,0,0,-349,-349
2.1725458,0,0,0,0,-349,-349
2.1875549,0,0,0,0,-349,-349
2.2045717,0,0,0,0,-349,-349
2.2205799,0,0,0,0,-349,-349
2.2395923,0,0,0,0,-349,-349
2.2596123,0,0,0,0,-349,-349
2.2766188,0,0,0,0,-349,-349
2.2936307,0,0,0,0,-349,-349
2.3096425,0,0,0,0,-349,-349
2.3276607,0,0,0,0,-349,-349
2.3436649,0,0,0,0,-349,-349
2.3596946,0,0,0,0,-349,-349
2.3786896,0,0,0,0,-349,-349
2.3947049,0,0,0,0,-349,-349
2.4107141,0,0,0,0,-349,-349
2.4347303,0,0,0,0,-349,-349
2.4547463,0,0,0,0,-349,-349
2.4747578,0,0,0,0,-349,-349
2.4907687,0,0,0,0,-349,-349
2.5077846,0,0,0,0,-349,-349
2.5528141,0,0,0,0,-349,-349
2.622863,25383,16383,0,0,192,0
2.640878,25383,16383,0,0,192,0
2.658898,25383,16383,0,0,192,0
2.6779019,25383,16383,0,0,192,0
2.6969169,25383,16383,0,0,192,0
2.7139297,25383,16383,0,0,192,0
2.7319559,25383,16383,0,0,192,0
2.7499562,25383,16383,2,0,192,0
2.7699856,25383,16383,0,0,192,0
2.7999886,25383,16383,0,0,192,0
2.8190028,25383,16383,0,0,192,0
2.8530283,25383,16383,15,0,192,0
2.8710393,25383,16383,0,0,192,0
2.8890552,25383,16383,0,0,192,0
2.9093412,25383,16383,0,0,192,0
2.9303577,25383,16383,20,3,192,0
2.9464583,25383,16383,0,0,192,0
2.9734764,25383,16383,0,0,192,0
2.9924964,25383,16383,0,0,192,0
3.0095033,25383,16383,0,0,192,0
3.0305158,25383,16383,24,2,192,0
3.0485281,25383,16383,0,0,192,0
3.0665409,25383,16383,0,0,192,0
3.0875561,25383,16383,0,0,192,0
3.1135929,25383,16383,26,1,192,0
3.1325923,25383,16383,0,0,192,0
3.1516016,25383,16383,0,0,192,0
3.1706747,25383,16383,0,0,192,0
3.1956851,25383,16383,0,0,192,0
3.2156971,25383,16383,0,0,192,0
3.2338214,25383,16383,0,0,192,0
3.2538178,25383,16383,30,1,192,0
3.2709198,25383,16383,0,0,192,0
3.2899456,25383,16383,0,0,192,0
3.3079664,25383,16383,0,0,192,0
3.3409749,25383,16383,0,0,192,0
3.4520567,25383,16383,32,-2,192,0
3.5010837,25383,16383,34,-4,192,0
3.5230994,25383,16383,36,-6,192,0
3.5441136,25383,16383,0,0,192,0
3.564131,25383,16383,0,0,192,0
3.5931491,25383,16383,0,0,192,0
3.6431874,25383,16383,36,-7,192,0
3.6622006,25383,16383,0,0,192,0
3.6832149,25383,16383,0,0,192,0
3.720245,25383,16383,36,-10,192,0
3.740253,25383,16383,0,0,192,0
3.7832842,25383,16383,0,0,192,0
3.8303366,25383,16383,37,-11,192,0
3.8523518,25383,16383,0,0,192,0
3.8723468,25383,16383,0,0,192,0
3.8914404,25383,16383,0,0,192,0
3.9254619,25383,16383,36,-11,192,0
3.9604866,25383,16383,0,0,192,0
3.9865055,25383,16383,0,0,192,0
4.0075229,25383,16383,0,0,192,0
4.0325377,25383,16383,36,-13,192,0
4.0535556,25383,16383,0,0,192,0
4.0755708,25383,16383,0,0,192,0
4.0975855,25383,16383,0,0,192,0
4.1526297,25383,16383,34,-15,192,0
4.1816443,25383,16383,0,0,192,0
4.2687122,25383,16383,34,-15,192,0
4.3347533,25383,16383,0,0,192,0
4.4128083,25383,16383,33,-32,192,0
4.4368276,25383,16383,32,0,192,0
4.4618528,25383,16383,0,0,192,0
4.4838613,25383,16383,0,0,192,0
4.510878,25383,16383,0,0,192,0
4.5359272,25383,16383,0,0,192,0
4.5629413,25383,16383,0,0,192,0
4.6289659,25383,16383,33,-18,192,0
4.6749955,25383,16383,32,-18,192,0
4.6990157,25383,16383,0,0,192,0
4.7210491,25383,16383,0,0,192,0
4.7530531,25383,16383,31,-16,192,0
4.8381111,25383,16383,0,0,192,0
4.9071635,25383,16383,32,-15,192,0
4.9291774,25383,16383,33,-14,192,0
4.9522127,25383,16383,0,0,192,0
4.9872199,25383,16383,0,0,192,0
5.0102463,25383,16383,0,0,192,0
5.0502632,25383,16383,34,-14,192,0
5.0712796,25383,16383,0,0,192,0
5.0943984,25383,16383,0,0,192,0
5.132429,25383,16383,33,-14,192,0
5.1604663,25383,16383,0,0,192,0
5.1814636,25383,16383,0,0,192,0
5.233518,25383,16383,0,-14,192,0
5.2575185,25383,16383,33,0,192,0
5.2825338,25383,16383,0,0,192,0
5.3185782,25383,16383,34,-14,192,0
5.3405777,25383,16383,0,0,192,0
5.3626103,25383,16383,0,0,192,0
5.3878791,25383,16383,0,0,192,0
5.4098934,25383,16383,0,0,192,0
5.4429185,25383,16383,34,-15,192,0
5.4609286,25383,16383,0,0,192,0
5.4819451,25383,16383,0,0,192,0
5.5090029,25383,16383,0,0,192,0
5.6270867,25383,16383,33,-15,192,0
5.6571072,25383,16383,34,-13,192,0
5.6841266,25383,16383,0,0,192,0
5.7061422,25383,16383,0,0,192,0
5.7241555,25383,16383,33,-15,192,0
5.7411682,25383,16383,0,0,192,0
5.7621838,25383,16383,0,0,192,0
5.7822141,25383,16383,0,0,192,0
5.8092175,25383,16383,33,-13,192,0
5.8302308,25383,16383,0,0,192,0
5.8512638,25383,16383,0,0,192,0
5.8693471,25383,16383,0,0,192,0
5.8873581,25383,16383,0,0,192,0
5.9093876,25383,16383,0,0,192,0
6.0514761,25383,16383,32,-13,192,0
6.1205298,25383,16383,64,-34,192,0
6.1505467,25383,16383,0,0,192,0
6.197608,25383,16383,0,0,192,0
6.226602,25383,16383,0,0,192,0
6.3276718,25383,16383,32,-18,192,0
