time,motorSignalL,motorSignalR,diffEncoderPulseL,diffEncoderPulseR,desiredRotRateL,desiredRotRateL
3.3497345,16382,9213,0,0,0,50
3.3747471,16382,9213,0,0,0,50
3.3957703,16382,9339,0,14,0,50
3.4157872,16382,9178,0,0,0,50
3.4327826,16382,9213,0,0,0,50
3.4527977,16382,9213,0,0,0,50
3.4708078,16382,9213,0,0,0,50
3.5228452,16382,9213,0,0,0,50
3.542859,16382,9213,0,0,0,50
3.5778953,16382,9213,0,0,0,50
3.6019133,16382,9213,0,0,0,50
3.6189126,16382,9213,0,0,0,50
3.6379268,16382,9213,0,0,0,50
3.6549409,16382,9213,0,0,0,50
3.6759556,16382,9213,0,0,0,50
3.6949671,16382,9213,0,0,0,50
3.7149832,16382,9213,0,0,0,50
3.7490078,16382,9213,0,0,0,50
3.7750263,16382,9213,0,0,0,50
3.7920364,16382,9213,0,0,0,50
3.8110523,16382,9213,0,0,0,50
3.8320648,16382,9213,0,0,0,50
3.8500959,16382,9213,0,0,0,50
3.8700932,16382,9213,0,0,0,50
3.9751864,16382,9726,0,57,0,50
4.0312066,16382,9178,0,12,0,50
4.0572255,16382,9183,0,0,0,50
4.0872464,16382,9213,0,0,0,50
4.1212711,16382,9321,0,12,0,50
4.1633116,16382,9183,0,0,0,50
4.1833183,16382,9213,0,0,0,50
4.2143446,16382,9321,0,12,0,50
4.2343637,16382,9183,0,0,0,50
4.2563945,16382,9213,0,0,0,50
4.2873909,16382,9213,0,0,0,50
4.4064736,16382,9213,0,0,0,50
4.4635143,16382,9321,0,12,0,50
4.5195528,16382,9417,0,26,0,50
4.5405867,16382,9148,0,0,0,50
4.5836113,16382,9213,0,0,0,50
4.6096191,16382,9330,0,13,0,50
4.628631,16382,9180,0,0,0,50
4.6476448,16382,9213,0,0,0,50
4.665662,16382,9213,0,0,0,50
4.6866906,16382,9213,0,0,0,50
4.7407111,16382,9330,0,13,0,50
4.82279,16382,9180,0,0,0,50
4.8487906,16382,9330,0,13,0,50
4.8718077,16382,9180,0,0,0,50
4.9558639,16382,9339,0,14,0,50
5.0229153,16382,9178,0,0,0,50
5.0519321,16382,9339,0,14,0,50
5.1069759,16382,9313,0,15,0,50
5.140997,16382,9175,0,0,0,50
5.2280578,16382,9339,0,14,0,50
5.2680858,16382,9178,0,0,0,50
5.3111166,16382,9348,0,15,0,50
5.3621522,16382,9175,0,0,0,50
5.4292005,16382,9348,0,15,0,50
5.4492139,16382,9175,0,0,0,50
5.4712335,16382,9213,0,0,0,50
5.492263,16382,9348,0,15,0,50
5.5112589,16382,9175,0,0,0,50
5.5773063,16382,9213,0,0,0,50
5.6003327,16382,9357,0,16,0,50
5.6183392,16382,9173,0,0,0,50
5.6353475,16382,9213,0,0,0,50
5.65438,16382,9213,0,0,0,50
5.6743759,16382,9213,0,0,0,50
5.8224888,16382,9357,0,16,0,50
5.9005581,16382,9173,0,0,0,50
5.9706003,16369,9474,1,29,0,50
6.0816701,16381,9140,0,0,0,50
6.1196927,16379,9438,0,25,0,50
6.1397154,16379,9150,0,0,0,50
6.1667237,16379,9213,0,0,0,50
6.2047592,16380,9330,0,13,0,50
6.2297687,16380,9180,0,0,0,50
6.2487824,16380,9213,0,0,0,50
6.3148321,16380,9330,0,13,0,50
6.4169234,16381,9180,0,0,0,50
6.4599327,16381,9339,0,14,0,50
6.5149739,16367,9313,1,15,0,50
6.5740335,16379,9175,0,0,0,50
6.664081,16377,9348,0,15,0,50
6.6910964,16378,9310,0,15,0,50
6.7101133,16378,9175,0,0,0,50
6.731128,16379,9213,0,0,0,50
6.7791621,16379,9213,0,0,0,50
6.8161855,16379,9348,0,15,0,50
6.8352028,16380,9175,0,0,0,50
6.854213,16380,9213,0,0,0,50
6.8722258,16380,9213,0,0,0,50
6.9032494,16367,9348,1,15,0,50
6.9312676,16379,9175,0,0,0,50
6.9692955,16379,9175,0,0,0,50
6.998315,16379,9175,0,15,0,50
7.016363,16379,9175,0,0,0,50
7.0343424,16379,9175,0,0,0,50
7.0543553,16379,9175,0,0,0,50
7.0763723,16379,9175,0,0,0,50
7.0943837,16379,9175,0,0,0,50
7.1134158,16379,9175,0,12,0,50
7.1324179,16379,9175,0,0,0,50
7.15543,16379,9175,0,0,0,50
7.1734415,16379,9175,0,0,0,50
7.2424894,16379,9175,1,12,0,50
7.261505,16379,9175,0,0,0,50
7.2805214,16379,9175,0,0,0,50
7.2995307,16379,9175,0,13,0,50
7.3205445,16379,9175,0,0,0,50
7.3505872,16379,9175,0,0,0,50
7.4046038,16379,9175,0,13,0,50
7.4236193,16379,9175,0,0,0,50
7.4426348,16379,9175,0,0,0,50
7.4616606,16379,9175,0,0,0,50
7.484662,16379,9175,1,12,0,50
7.5046754,16379,9175,0,0,0,50
7.5216868,16379,9175,0,0,0,50
7.5407028,16379,9175,0,0,0,50
7.5987422,16379,9175,0,0,0,50
7.6227584,16379,9175,1,13,0,50
7.6447825,16379,9175,0,0,0,50
7.6707992,16379,9175,0,0,0,50
7.7488507,16379,9175,2,13,0,50
7.8409153,16379,9175,0,0,0,50
7.900957,16379,9175,1,13,0,50
7.9489939,16379,9175,0,0,0,50
7.9970253,16379,9175,0,14,0,50
8.0620727,16379,9175,2,0,0,50
8.102119,16379,9175,1,14,0,50
8.1241154,16379,9175,0,0,0,50
8.1451315,16379,9175,0,0,0,50
8.1881619,16379,9175,0,0,0,50
8.2241866,16379,9175,1,15,0,50
8.2462058,16379,9175,0,0,0,50
8.2692233,16379,9175,0,0,0,50
8.2902366,16379,9175,0,0,0,50
8.3502798,16379,9175,0,0,0,50
8.391306,16379,9175,0,15,0,50
8.4333355,16379,9175,1,32,0,50
8.4563529,16379,9175,0,0,0,50
8.4823701,16379,9175,0,0,0,50
8.5063894,16379,9175,0,0,0,50
8.5264112,16379,9175,0,0,0,50
8.5574246,16379,9175,0,0,0,50
8.5934515,16379,9175,0,0,0,50
8.6705235,16379,9175,0,15,0,50
8.7265437,16379,9175,0,14,0,50
8.7645899,16379,9175,1,15,0,50
8.8186225,16379,9175,0,0,0,50
8.8636413,16379,9175,0,14,0,50
8.8866584,16379,9175,0,0,0,50
8.9307084,16379,9175,0,15,0,50
8.9527053,16379,9175,0,0,0,50
9.0267637,16379,9175,0,0,0,50
9.079795,16379,9175,0,14,0,50
9.0978078,16379,9175,0,14,0,50
9.1168211,16379,9175,0,0,0,50
9.139839,16379,9175,0,0,0,50
9.1788656,16379,9175,0,15,0,50
9.2109143,16379,9175,0,0,0,50
9.2279025,16379,9175,0,0,0,50
9.2489181,16379,9175,0,0,0,50
9.2709306,16379,9175,1,15,0,50
9.2899818,16379,9175,0,0,0,50
9.3069562,16379,9175,0,0,0,50
9.3239685,16379,9175,0,0,0,50
9.3620179,16379,9175,0,0,0,50
9.417034,16379,9175,0,15,0,50
9.4320445,16379,9175,0,0,0,50
9.4520694,16379,9175,0,0,0,50
9.4821006,16379,9175,0,15,0,50
9.5020947,16379,9175,0,0,0,50
9.5201075,16379,9175,0,0,0,50
9.5431241,16379,9175,0,0,0,50
9.5761487,16379,9175,0,0,0,50
9.6222006,16379,9175,0,15,0,50
9.6422126,16379,9175,0,0,0,50
9.6662127,16379,9175,0,15,0,50
9.6842447,16379,9175,0,0,0,50
9.7062407,16379,9175,0,0,0,50
9.729272,16379,9175,0,0,0,50
9.7462692,16379,9175,0,0,0,50
9.8183199,16379,9175,0,15,0,50
9.8353318,16379,9175,0,0,0,50
9.8543487,16379,9175,0,0,0,50
9.8883697,16379,9175,1,13,0,50
9.9064008,16379,9175,0,0,0,50
9.9254199,16379,9175,0,0,0,50
9.9594205,16379,9175,0,0,0,50
9.9974493,16379,9175,0,10,0,50
10.0174613,16379,9175,0,0,0,50
10.0354924,16379,9175,0,0,0,50
10.0554883,16379,9175,0,0,0,50
10.0775071,16379,9175,0,2,0,50
10.0935153,16379,9175,0,0,0,50
10.1125304,16379,9175,0,0,0,50
10.1315615,16379,9175,0,0,0,50
10.1495672,16379,9175,0,0,0,50
10.1675675,16379,9175,0,0,0,50
10.216603,16379,9175,0,0,0,50
10.2356163,16379,9175,0,0,0,50
10.2556306,16379,9175,0,0,0,50
10.2756452,16379,9175,0,0,0,50
10.2956603,16379,9175,0,0,0,50
10.3136758,16379,9175,0,0,0,50
10.3386898,16379,9175,0,0,0,50
10.3817202,16379,9175,0,0,0,50
10.4217491,16379,9175,0,0,0,50
10.4717842,16379,9175,0,0,0,50
10.513815,16379,9175,0,0,0,50
10.5698557,16379,9175,0,0,0,50
10.5878672,16379,9175,0,0,0,50
10.6069001,16379,9175,0,0,0,50
10.6298966,16379,9175,0,0,0,50
10.6509118,16379,9175,0,0,0,50
10.672927,16379,9175,0,0,0,50
10.6919434,16379,9175,0,0,0,50
10.7129728,16379,9175,0,0,0,50
10.7319874,16379,9175,0,0,0,50
10.7539852,16379,9175,0,0,0,50
10.7790024,16379,9175,0,0,0,50
10.8270374,16379,9175,0,0,0,50
10.8480713,16379,9175,0,0,0,50
10.8660645,16379,9175,0,0,0,50
10.8850894,16379,9175,0,0,0,50
10.9120972,16379,9175,0,0,0,50
10.9311118,16379,9175,0,0,0,50
