time,motorSignalL,motorSignalR,diffEncoderPulseL,diffEncoderPulseR,desiredRotRateL,desiredRotRateL
0.0120085,0,0,0,0,-349,-349
0.0350314,0,0,0,0,-349,-349
0.0530593,0,0,0,0,-349,-349
0.0710596,0,0,0,0,-349,-349
0.0870768,0,0,0,0,-349,-349
0.1030761,0,0,0,0,-349,-349
0.1191049,0,0,0,0,-349,-349
0.1340953,0,0,0,0,-349,-349
0.1501066,0,0,0,0,-349,-349
0.1671319,0,0,0,0,-349,-349
0.184133,0,0,0,0,-349,-349
0.2071474,0,0,0,0,-349,-349
0.2291644,0,0,0,0,-349,-349
0.2481843,0,0,0,0,-349,-349
0.2651895,0,0,0,0,-349,-349
0.2812004,0,0,0,0,-349,-349
0.2992146,0,0,0,0,-349,-349
0.3152309,0,0,0,0,-349,-349
0.3322552,0,0,0,0,-349,-349
0.3482474,0,0,0,0,-349,-349
0.3662602,0,0,0,0,-349,-349
0.383281,0,0,0,0,-349,-349
0.4172971,0,0,0,0,-349,-349
0.4343112,0,0,0,0,-349,-349
0.4513338,0,0,0,0,-349,-349
0.4683331,0,0,0,0,-349,-349
0.5093625,0,0,0,0,-349,-349
0.5313782,0,0,0,0,-349,-349
0.5554363,0,0,0,0,-349,-349
0.5794328,0,0,0,0,-349,-349
0.6094336,0,0,0,0,-349,-349
0.6384549,0,0,0,0,-349,-349
0.67448,0,0,0,0,-349,-349
0.7015003,0,0,0,0,-349,-349
0.7175108,0,0,0,0,-349,-349
0.7325248,0,0,0,0,-349,-349
0.7485326,0,0,0,0,-349,-349
0.7645525,0,0,0,0,-349,-349
0.7795638,0,0,0,0,-349,-349
0.7955743,0,0,0,0,-349,-349
0.8386051,0,0,0,0,-349,-349
0.8576331,0,0,0,0,-349,-349
0.8746369,0,0,0,0,-349,-349
0.8916434,0,0,0,0,-349,-349
0.9206638,0,0,0,0,-349,-349
0.948686,0,0,0,0,-349,-349
0.9677073,0,0,0,0,-349,-349
0.9867215,0,0,0,0,-349,-349
1.0617638,0,0,0,0,-349,-349
1.0967889,0,0,0,0,-349,-349
1.1168049,0,0,0,0,-349,-349
1.1328168,0,0,0,0,-349,-349
1.1498273,0,0,0,0,-349,-349
1.165857,0,0,0,0,-349,-349
1.1818496,0,0,0,0,-349,-349
1.2048657,0,0,0,0,-349,-349
1.2228776,0,0,0,0,-349,-349
1.2388926,0,0,0,0,-349,-349
1.2549075,0,0,0,0,-349,-349
1.2739163,0,0,0,0,-349,-349
1.2919358,0,0,0,0,-349,-349
1.3079387,0,0,0,0,-349,-349
1.324968,0,0,0,0,-349,-349
1.3419624,0,0,0,0,-349,-349
1.3589747,0,0,0,0,-349,-349
1.381994,0,0,0,0,-349,-349
1.4080107,0,0,0,0,-349,-349
1.4270244,16383,7383,0,0,0,-192
1.4450546,16383,7383,0,0,0,-192
1.4610473,16383,7383,0,0,0,-192
1.4810642,16383,7383,0,0,0,-192
1.4990819,16383,7383,0,0,0,-192
1.5160866,16383,7383,0,0,0,-192
1.5391049,16383,7383,0,0,0,-192
1.5621193,16383,7383,0,0,0,-192
1.5791334,16383,7383,0,0,0,-192
1.5961452,16383,7383,0,0,0,-192
1.6151567,16383,7383,0,0,0,-192
1.6331718,16383,7383,0,0,0,-192
1.6521868,16383,7383,0,0,0,-192
1.6712296,16383,7383,0,0,0,-192
1.687211,16383,7383,0,0,0,-192
1.7132277,16383,7383,0,0,0,-192
1.7332594,16383,7383,0,0,0,-192
1.7522717,16383,7383,0,0,0,-192
1.7712788,16383,7383,0,0,0,-192
1.7892992,16383,7383,0,0,0,-192
1.8152989,16383,7383,0,0,0,-192
1.8393164,16383,7383,0,0,0,-192
1.8583319,16383,7383,0,0,0,-192
1.875342,16383,7383,0,0,0,-192
1.8933548,16383,7383,0,0,0,-192
1.9113703,16383,7383,0,0,0,-192
1.9273785,16383,7383,0,0,0,-192
1.9454101,16383,7383,0,66,0,-192
1.9624054,16383,7383,0,0,0,-192
1.9814187,16383,7383,0,0,0,-192
2.0084368,16383,7383,0,0,0,-192
2.0324538,16383,7383,0,0,0,-192
2.0514702,16383,7383,0,0,0,-192
2.0714983,16383,7383,0,0,0,-192
2.0884936,16383,7383,0,0,0,-192
2.1075257,16383,7383,0,0,0,-192
2.1275211,16383,7383,0,0,0,-192
2.1455339,16383,7383,0,0,0,-192
2.1655731,16383,7383,0,0,0,-192
2.1855619,16383,7383,0,0,0,-192
2.2035747,16383,7383,0,0,0,-192
2.2326165,16383,7383,0,0,0,-192
2.256618,16383,7383,0,0,0,-192
2.27663,16383,7383,0,0,0,-192
2.2936391,16383,7383,0,0,0,-192
2.3136534,16383,7383,0,0,0,-192
2.3587052,16383,7383,-3,31,0,-192
2.3756974,16383,7383,-5,34,0,-192
2.3957121,16383,7383,-7,36,0,-192
2.4457468,16383,7383,-11,37,0,-192
2.4647627,16383,7383,0,0,0,-192
2.4837742,16383,7383,0,0,0,-192
2.5047952,16383,7383,0,0,0,-192
2.5258036,16383,7383,0,0,0,-192
2.5448361,16383,7383,0,0,0,-192
2.5648369,16383,7383,0,0,0,-192
2.5848476,16383,7383,0,0,0,-192
2.6118657,16383,7383,0,0,0,-192
2.6378832,16383,7383,0,0,0,-192
2.6558992,16383,7383,0,0,0,-192
2.6799301,16383,7383,0,0,0,-192
2.6959263,16383,7383,0,0,0,-192
2.7169561,16383,7383,0,0,0,-192
2.7369766,16383,7383,0,0,0,-192
2.7629737,16383,7383,-82,176,0,-192
2.7950018,16383,7383,0,0,0,-192
2.8420341,16383,7383,0,0,0,-192
2.9591188,16383,7383,-20,33,0,-192
2.9881338,16383,7383,0,0,0,-192
3.1152243,16383,7383,0,0,0,-192
3.2172968,16383,7383,-39,65,0,-192
3.2623268,16383,7383,-19,31,0,-192
3.2893462,16383,7383,0,0,0,-192
3.307359,16383,7383,0,0,0,-192
3.3243709,16383,7383,0,0,0,-192
3.3413837,16383,7383,0,0,0,-192
3.3603978,16383,7383,0,0,0,-192
3.3784267,16383,7383,0,0,0,-192
3.3944224,16383,7383,0,0,0,-192
3.4254447,16383,7383,0,0,0,-192
3.4454759,16383,7383,0,0,0,-192
3.4645057,16383,7383,0,0,0,-192
3.4845168,16383,7383,0,0,0,-192
3.5035243,16383,7383,0,0,0,-192
3.5245193,16383,7383,0,0,0,-192
3.5425259,16383,7383,0,0,0,-192
3.56054,16383,7383,0,0,0,-192
3.5785532,16383,7383,0,0,0,-192
