time,motorSignalL,motorSignalR,diffEncoderPulseL,diffEncoderPulseR,desiredRotRateL,desiredRotRateL
3.0751851,16383,11383,0,0,0,-106
3.0941989,16383,11383,0,0,0,-106
3.1172177,16383,11383,0,0,0,-106
3.1372622,16383,11383,0,0,0,-106
3.160248,16383,11383,0,0,0,-106
3.1832637,16383,11383,0,0,0,-106
3.201285,16383,11383,0,0,0,-106
3.2203072,16383,11383,0,0,0,-106
3.2393039,16383,11383,0,0,0,-106
3.2663278,16383,11383,-11,101,0,-106
3.2953415,16383,11383,0,0,0,-106
3.4284376,16383,11383,0,21,0,-106
3.4794732,16383,11383,-7,21,0,-106
3.5174998,16383,11383,0,0,0,-106
3.5445214,16383,11383,0,0,0,-106
3.6125675,16383,11383,-4,21,0,-106
3.6716137,16383,11383,-4,22,0,-106
3.6946263,16383,11383,0,0,0,-106
3.7216515,16383,11383,0,0,0,-106
3.7446609,16383,11383,0,0,0,-106
3.7846898,16383,11383,0,0,0,-106
3.8087109,16383,11383,0,0,0,-106
3.8367683,16383,11383,0,0,0,-106
3.8677606,16383,11383,-4,21,0,-106
3.9047751,16383,11383,-5,22,0,-106
4.0008434,16383,11383,-5,22,0,-106
4.0228635,16383,11383,0,0,0,-106
4.0498784,16383,11383,0,0,0,-106
4.0979108,16383,11383,-4,22,0,-106
4.1179254,16383,11383,0,0,0,-106
4.1389441,16383,11383,-5,21,0,-106
4.1699619,16383,11383,0,0,0,-106
4.1869769,16383,11383,0,0,0,-106
4.2070188,16383,11383,0,0,0,-106
4.2270036,16383,11383,0,0,0,-106
4.2480263,16383,11383,0,0,0,-106
4.2680611,16383,11383,0,0,0,-106
4.2970533,16383,11383,0,0,0,-106
4.3270756,16383,11383,0,0,0,-106
4.4081338,16383,11383,0,0,0,-106
4.5282182,16383,11383,-6,22,0,-106
4.599268,16383,11383,-11,43,0,-106
4.6473017,16383,11383,-5,21,0,-106
4.6863403,16383,11383,-6,21,0,-106
4.7133491,16383,11383,0,0,0,-106
4.7443731,16383,11383,0,0,0,-106
4.7663865,16383,11383,0,0,0,-106
4.7894031,16383,11383,0,0,0,-106
4.8284324,16383,11383,0,0,0,-106
4.8654602,16383,11383,-5,21,0,-106
4.9005134,16383,11383,-6,21,0,-106
4.9234979,16383,11383,0,0,0,-106
4.9585663,16383,11383,0,0,0,-106
4.9895457,16383,11383,0,0,0,-106
5.0175652,16383,11383,0,0,0,-106
5.0475865,16383,11383,0,0,0,-106
5.0906168,16383,11383,0,0,0,-106
5.1146384,16383,11383,0,0,0,-106
5.1346642,16383,11383,0,0,0,-106
5.1546623,16383,11383,0,0,0,-106
5.1736939,16383,11383,0,0,0,-106
5.205718,16383,11383,0,0,0,-106
5.226714,16383,11383,0,0,0,-106
5.2467291,16383,11383,0,0,0,-106
5.2667415,16383,11383,0,0,0,-106
5.2877758,16383,11383,0,0,0,-106
5.3077941,16383,11383,0,0,0,-106
5.3267846,16383,11383,0,0,0,-106
5.3477993,16383,11383,0,0,0,-106
5.3778229,16383,11383,-28,103,0,-106
5.3988394,16383,11383,0,0,0,-106
5.4168517,16383,11383,0,0,0,-106
5.4378718,16383,11383,0,0,0,-106
5.4568788,16383,11383,0,0,0,-106
5.4788922,16383,11383,0,0,0,-106
5.4979198,16383,11383,0,0,0,-106
5.5169206,16383,11383,0,0,0,-106
5.6310016,16383,11383,0,0,0,-106
5.6750315,16383,11383,-12,60,0,-106
5.6930461,16383,11383,-5,0,0,-106
5.7140613,16383,11383,0,0,0,-106
5.732075,16383,11383,0,0,0,-106
5.7500846,16383,11383,0,0,0,-106
5.7700988,16383,11383,0,0,0,-106
5.7931159,16383,11383,0,0,0,-106
5.8121327,16383,11383,0,0,0,-106
5.8321469,16383,11383,0,0,0,-106
5.8541724,16383,11383,0,0,0,-106
5.8781765,16383,11383,0,0,0,-106
5.9062004,16383,11383,0,0,0,-106
5.931214,16383,11383,0,0,0,-106
5.9922576,16383,11383,0,0,0,-106
6.0212775,16383,11383,-12,41,0,-106
6.0693116,16383,11383,-5,41,0,-106
6.0883329,16383,11383,-6,0,0,-106
6.1093432,16383,11383,0,0,0,-106
6.1293766,16383,11383,0,0,0,-106
6.1753874,16383,11383,0,0,0,-106
6.2024064,16383,11383,0,0,0,-106
6.2274293,16383,11383,0,0,0,-106
6.2654576,16383,11383,-5,21,0,-106
6.3134864,16383,11383,-5,20,0,-106
6.3565266,16383,11383,-5,20,0,-106
6.3875377,16383,11383,0,0,0,-106
6.4075546,16383,11383,0,0,0,-106
6.4285684,16383,11383,0,0,0,-106
6.4565905,16383,11383,0,0,0,-106
6.4836162,16383,11383,0,0,0,-106
6.5116294,16383,11383,0,0,0,-106
6.5346486,16383,11383,0,0,0,-106
6.631712,16383,11383,0,0,0,-106
6.6567635,16383,11383,-9,42,0,-106
6.68575,16383,11383,-5,21,0,-106
6.7147744,16383,11383,0,0,0,-106
6.7407924,16383,11383,0,0,0,-106
6.7838187,16383,11383,-5,22,0,-106
6.8038365,16383,11383,0,0,0,-106
6.824849,16383,11383,0,0,0,-106
6.8468642,16383,11383,0,0,0,-106
6.865877,16383,11383,0,0,0,-106
6.8888972,16383,11383,0,0,0,-106
6.9089118,16383,11383,0,0,0,-106
6.9309377,16383,11383,0,0,0,-106
7.1100581,16383,11383,-4,21,0,-106
7.2661636,16383,11383,-10,42,0,-106
7.3642342,16383,11383,-10,64,0,-106
7.4122661,16383,11383,-5,0,0,-106
7.4422892,16383,11383,-6,21,0,-106
7.4653214,16383,11383,0,0,0,-106
7.4863312,16383,11383,0,0,0,-106
7.5083508,16383,11383,0,0,0,-106
7.5263489,16383,11383,0,0,0,-106
7.5483645,16383,11383,0,0,0,-106
7.5763871,16383,11383,-5,22,0,-106
7.6014122,16383,11383,0,0,0,-106
7.6224153,16383,11383,0,0,0,-106
7.6444372,16383,11383,0,0,0,-106
7.6644461,16383,11383,0,0,0,-106
7.6834799,16383,11383,0,0,0,-106
7.7044732,16383,11383,0,0,0,-106
7.7234878,16383,11383,0,0,0,-106
7.740501,16383,11383,0,0,0,-106
7.7655168,16383,11383,0,0,0,-106
7.8145514,16383,11383,0,0,0,-106
7.8515806,16383,11383,-5,21,0,-106
7.8785987,16383,11383,0,0,0,-106
7.8966128,16383,11383,-5,21,0,-106
7.9166239,16383,11383,-6,21,0,-106
7.939644,16383,11383,0,0,0,-106
7.9596748,16383,11383,0,0,0,-106
7.9866866,16383,11383,0,0,0,-106
8.0076928,16383,11383,0,0,0,-106
8.0377097,16383,11383,-5,21,0,-106
8.0707329,16383,11383,-6,21,0,-106
8.0907476,16383,11383,0,0,0,-106
8.1097622,16383,11383,0,0,0,-106
8.1287746,16383,11383,0,0,0,-106
8.1587964,16383,11383,0,0,0,-106
8.1808334,16383,11383,0,0,0,-106
8.202829,16383,11383,0,0,0,-106
8.2238499,16383,11383,0,0,0,-106
8.245858,16383,11383,0,0,0,-106
8.2668727,16383,11383,0,0,0,-106
8.2878883,16383,11383,0,0,0,-106
8.3299186,16383,11383,0,0,0,-106
8.3549576,16383,11383,0,0,0,-106
8.3949851,16383,11383,0,0,0,-106
8.4269936,16383,11383,-17,62,0,-106
8.4790247,16383,11383,0,0,0,-106
8.5150709,16383,11383,-5,20,0,-106
8.5410889,16383,11383,0,0,0,-106
8.6231262,16383,11383,-6,21,0,-106
8.6551507,16383,11383,-5,21,0,-106
8.6751645,16383,11383,0,0,0,-106
8.6961779,16383,11383,0,0,0,-106
8.7172037,16383,11383,0,0,0,-106
8.7362063,16383,11383,0,0,0,-106
8.7682286,16383,11383,0,0,0,-106
8.7892442,16383,11383,0,0,0,-106
8.8092696,16383,11383,0,0,0,-106
8.830291,16383,11383,0,0,0,-106
8.8482855,16383,11383,0,0,0,-106
8.8703101,16383,11383,0,0,0,-106
8.8913194,16383,11383,0,0,0,-106
8.9113519,16383,11383,0,0,0,-106
8.9373508,16383,11383,0,0,0,-106
8.9673708,16383,11383,0,0,0,-106
9.0234106,16383,11383,0,0,0,-106
9.101487,16383,11383,-5,21,0,-106
9.1805246,16383,11383,-11,63,0,-106
9.2455818,16383,11383,-10,21,0,-106
9.2705859,16383,11383,-6,21,0,-106
9.2986067,16383,11383,0,0,0,-106
9.3246243,16383,11383,0,0,0,-106
9.3516647,16383,11383,0,0,0,-106
9.3866822,16383,11383,0,0,0,-106
9.4106863,16383,11383,0,0,0,-106
9.4397232,16383,11383,0,0,0,-106
9.4677467,16383,11383,0,0,0,-106
9.4927437,16383,11383,0,0,0,-106
9.5197837,16383,11383,0,0,0,-106
9.6138304,16383,11383,-5,21,0,-106
9.6778817,16383,11383,-5,21,0,-106
9.7068963,16383,11383,-10,42,0,-106
9.7379208,16383,11383,-5,21,0,-106
9.7559305,16383,11383,0,0,0,-106
9.7759643,16383,11383,0,0,0,-106
9.7949781,16383,11383,0,0,0,-106
9.8159758,16383,11383,0,0,0,-106
9.8429966,16383,11383,0,0,0,-106
9.8680288,16383,11383,0,0,0,-106
9.8920276,16383,11383,0,0,0,-106
9.9180492,16383,11383,0,0,0,-106
9.9410693,16383,11383,0,0,0,-106
10.0211543,16383,11383,-5,21,0,-106
10.0781817,16383,11383,-5,40,0,-106
10.1041788,16383,11383,-6,0,0,-106
10.1301972,16383,11383,0,0,0,-106
10.1702252,16383,11383,-5,21,0,-106
10.1962433,16383,11383,0,0,0,-106
10.2172696,16383,11383,0,0,0,-106
10.2372726,16383,11383,0,0,0,-106
10.2562881,16383,11383,0,0,0,-106
10.2763019,16383,11383,0,0,0,-106
10.2963166,16383,11383,0,0,0,-106
10.3163576,16383,11383,0,0,0,-106
10.336345,16383,11383,0,0,0,-106
10.3663641,16383,11383,0,0,0,-106
10.3904048,16383,11383,0,0,0,-106
10.4093985,16383,11383,0,0,0,-106
10.4284082,16383,11383,0,0,0,-106
10.4504515,16383,11383,0,0,0,-106
10.4714582,16383,11383,0,0,0,-106
10.4944578,16383,11383,0,0,0,-106
10.517481,16383,11383,0,0,0,-106
10.543491,16383,11383,0,0,0,-106
10.566509,16383,11383,0,0,0,-106
10.5875326,16383,11383,0,0,0,-106
10.6105447,16383,11383,0,0,0,-106
10.6425719,16383,11383,0,0,0,-106
10.6655818,16383,11383,-16,100,0,-106
10.6845897,16383,11383,0,0,0,-106
10.708609,16383,11383,0,0,0,-106
10.7286237,16383,11383,0,0,0,-106
10.7466338,16383,11383,0,0,0,-106
10.7676681,16383,11383,0,0,0,-106
10.791666,16383,11383,0,0,0,-106
10.811699,16383,11383,0,0,0,-106
10.8337146,16383,11383,0,0,0,-106
10.8557155,16383,11383,0,0,0,-106
10.8767485,16383,11383,0,0,0,-106
10.8967788,16383,11383,0,0,0,-106
10.9177752,16383,11383,0,0,0,-106
10.9378082,16383,11383,0,0,0,-106
10.9578161,16383,11383,0,0,0,-106
10.9838226,16383,11383,0,0,0,-106
11.0048502,16383,11383,0,0,0,-106
11.0278659,16383,11383,0,0,0,-106
11.0479011,16383,11383,0,0,0,-106
11.0689015,16383,11383,0,0,0,-106
11.0879126,16383,11383,0,0,0,-106
11.1059084,16383,11383,0,0,0,-106
11.1279267,16383,11383,0,0,0,-106
11.1469565,16383,11383,0,0,0,-106
11.1679547,16383,11383,0,0,0,-106
11.1859657,16383,11383,4,62,0,-106
11.204979,16383,11383,0,0,0,-106
11.2259946,16383,11383,0,0,0,-106
11.2510144,16383,11383,0,0,0,-106
11.2710451,16383,11383,0,0,0,-106
11.2940425,16383,11383,0,0,0,-106
11.3190663,16383,11383,0,0,0,-106
11.351089,16383,11383,0,0,0,-106
11.4041229,16383,11383,0,0,0,-106
11.4842048,16383,11383,0,14,0,-106
11.5962701,16383,11383,-1,51,0,-106
11.7093386,16383,11383,-2,20,0,-106
11.7463643,16383,11383,-2,19,0,-106
11.768383,16383,11383,0,0,0,-106
11.7974199,16383,11383,0,0,0,-106
11.8154126,16383,11383,0,0,0,-106
11.8354501,16383,11383,0,0,0,-106
11.8584466,16383,11383,0,0,0,-106
11.8784733,16383,11383,0,0,0,-106
11.8974709,16383,11383,0,0,0,-106
11.9194892,16383,11383,0,0,0,-106
11.9545139,16383,11383,0,0,0,-106
11.9995457,16383,11383,0,0,0,-106
12.0475843,16383,11383,0,0,0,-106
12.082604,16383,11383,0,0,0,-106
12.1156313,16383,11383,0,0,0,-106
12.2657406,16383,11383,-3,20,0,-106
12.3447907,16383,11383,-3,61,0,-106
12.42885,16383,11383,-10,21,0,-106
12.4678967,16383,11383,-9,43,0,-106
12.4908967,16383,11383,0,0,0,-106
12.5179353,16383,11383,0,0,0,-106
12.5509358,16383,11383,0,0,0,-106
12.6009758,16383,11383,0,0,0,-106
12.6750266,16383,11383,-4,43,0,-106
12.701042,16383,11383,-4,0,0,-106
12.7300633,16383,11383,0,0,0,-106
12.7821038,16383,11383,0,0,0,-106
12.8391414,16383,11383,-9,43,0,-106
12.8761666,16383,11383,0,0,0,-106
12.902186,16383,11383,0,0,0,-106
12.9332069,16383,11383,0,0,0,-106
12.9732358,16383,11383,0,0,0,-106
12.9962519,16383,11383,0,0,0,-106
13.0182671,16383,11383,0,0,0,-106
13.0392827,16383,11383,0,0,0,-106
13.0833131,16383,11383,-5,21,0,-106
13.1063297,16383,11383,-5,21,0,-106
13.126347,16383,11383,0,0,0,-106
13.149373,16383,11383,0,0,0,-106
13.1693756,16383,11383,0,0,0,-106
13.1933917,16383,11383,0,0,0,-106
13.2134064,16383,11383,0,0,0,-106
13.2334563,16383,11383,0,0,0,-106
13.2534344,16383,11383,0,0,0,-106
13.2864639,16383,11383,0,0,0,-106
13.3154794,16383,11383,0,0,0,-106
13.411553,16383,11383,0,21,0,-106
13.5196239,16383,11383,-9,42,0,-106
13.5626574,16383,11383,-9,43,0,-106
13.5986803,16383,11383,-5,0,0,-106
13.6206968,16383,11383,0,0,0,-106
13.6487154,16383,11383,0,0,0,-106
13.6757348,16383,11383,0,0,0,-106
13.6997546,16383,11383,0,0,0,-106
13.7247694,16383,11383,0,0,0,-106
13.7497977,16383,11383,0,0,0,-106
13.7828133,16383,11383,0,0,0,-106
13.8078354,16383,11383,0,0,0,-106
13.8318502,16383,11383,0,0,0,-106
13.8658766,16383,11383,0,0,0,-106
13.9859592,16383,11383,-4,21,0,-106
14.0620097,16383,11383,-13,86,0,-106
14.0930511,16383,11383,-5,0,0,-106
14.113047,16383,11383,0,0,0,-106
14.1440671,16383,11383,0,0,0,-106
14.1680935,16383,11383,-3,21,0,-106
14.1860969,16383,11383,0,0,0,-106
14.2061116,16383,11383,0,0,0,-106
14.2261437,16383,11383,0,0,0,-106
14.2471499,16383,11383,0,0,0,-106
14.2931897,16383,11383,0,0,0,-106
14.3271983,16383,11383,0,0,0,-106
14.3822581,16383,11383,0,0,0,-106
14.4102566,16383,11383,-8,44,0,-106
14.4382801,16383,11383,0,0,0,-106
14.4933163,16383,11383,-5,21,0,-106
14.5173324,16383,11383,0,0,0,-106
14.5423714,16383,11383,0,0,0,-106
14.6334158,16383,11383,-4,21,0,-106
14.6594334,16383,11383,-5,22,0,-106
14.6794476,16383,11383,0,0,0,-106
14.7024642,16383,11383,0,0,0,-106
14.7214775,16383,11383,0,0,0,-106
14.7414912,16383,11383,0,0,0,-106
14.7595058,16383,11383,0,0,0,-106
14.7795182,16383,11383,0,0,0,-106
14.7985324,16383,11383,0,0,0,-106
14.8185462,16383,11383,0,0,0,-106
14.8365617,16383,11383,0,0,0,-106
14.8585943,16383,11383,0,0,0,-106
14.8765888,16383,11383,0,0,0,-106
14.8966204,16383,11383,0,0,0,-106
14.9176204,16383,11383,0,0,0,-106
14.9396494,16383,11383,0,0,0,-106
14.9596569,16383,11383,0,0,0,-106
14.9786599,16383,11383,0,0,0,-106
14.9966723,16383,11383,0,0,0,-106
15.0177147,16383,11383,0,0,0,-106
15.0357038,16383,11383,0,0,0,-106
15.0567172,16383,11383,0,0,0,-106
15.1868154,16383,11383,-4,21,0,-106
15.2828765,16383,11383,-11,42,0,-106
15.3209035,16383,11383,-10,43,0,-106
15.3429187,16383,11383,-5,21,0,-106
15.3619329,16383,11383,0,0,0,-106
15.3889514,16383,11383,0,0,0,-106
15.4089656,16383,11383,0,0,0,-106
15.4299825,16383,11383,0,0,0,-106
15.4500133,16383,11383,0,0,0,-106
15.4700145,16383,11383,0,0,0,-106
15.4900234,16383,11383,0,0,0,-106
15.5100555,16383,11383,0,0,0,-106
15.5300518,16383,11383,0,0,0,-106
15.5520697,16383,11383,0,0,0,-106
15.5770882,16383,11383,0,0,0,-106
15.5960983,16383,11383,0,0,0,-106
15.6161157,16383,11383,0,0,0,-106
15.6421886,16383,11383,0,0,0,-106
15.6731542,16383,11383,0,0,0,-106
15.7101807,16383,11383,0,0,0,-106
15.7341995,16383,11383,-24,106,0,-106
15.7642369,16383,11383,0,0,0,-106
15.7852329,16383,11383,0,0,0,-106
15.8082526,16383,11383,0,0,0,-106
15.8342684,16383,11383,0,0,0,-106
15.8582846,16383,11383,0,0,0,-106
15.8813087,16383,11383,0,0,0,-106
15.911343,16383,11383,0,0,0,-106
15.936348,16383,11383,0,0,0,-106
16.0183992,16383,11383,-5,21,0,-106
16.0504246,16383,11383,-10,42,0,-106
16.0774414,16383,11383,0,0,0,-106
16.116472,16383,11383,0,0,0,-106
16.1554995,16383,11383,-5,21,0,-106
16.1865177,16383,11383,0,0,0,-106
16.2085526,16383,11383,0,0,0,-106
16.2365542,16383,11383,0,0,0,-106
16.273582,16383,11383,-4,20,0,-106
16.2945967,16383,11383,0,0,0,-106
16.318612,16383,11383,0,0,0,-106
16.3426634,16383,11383,0,0,0,-106
16.3696802,16383,11383,0,0,0,-106
16.3936986,16383,11383,0,0,0,-106
16.4187188,16383,11383,0,0,0,-106
16.4437346,16383,11383,0,0,0,-106
16.4687512,16383,11383,0,0,0,-106
16.4937697,16383,11383,0,0,0,-106
16.5378,16383,11383,0,0,0,-106
16.6138733,16383,11383,-4,41,0,-106
16.6568849,16383,11383,-9,21,0,-106
16.6829033,16383,11383,-5,21,0,-106
16.7059226,16383,11383,0,0,0,-106
16.7339537,16383,11383,0,0,0,-106
16.7609829,16383,11383,0,0,0,-106
16.7889791,16383,11383,0,0,0,-106
16.8150347,16383,11383,0,0,0,-106
16.8370124,16383,11383,0,0,0,-106
16.8740393,16383,11383,-4,22,0,-106
16.9000663,16383,11383,-5,21,0,-106
16.9250785,16383,11383,0,0,0,-106
16.948092,16383,11383,0,0,0,-106
16.9751127,16383,11383,0,0,0,-106
16.9981297,16383,11383,0,0,0,-106
17.0211459,16383,11383,0,0,0,-106
17.0451634,16383,11383,0,0,0,-106
17.0741815,16383,11383,0,0,0,-106
17.0992017,16383,11383,0,0,0,-106
17.1232179,16383,11383,0,0,0,-106
17.146234,16383,11383,0,0,0,-106
17.1712503,16383,11383,0,0,0,-106
17.1962696,16383,11383,0,0,0,-106
17.2202866,16383,11383,0,0,0,-106
17.2463225,16383,11383,0,0,0,-106
17.2693217,16383,11383,0,0,0,-106
17.2923392,16383,11383,0,0,0,-106
17.3153522,16383,11383,0,0,0,-106
17.3473758,16383,11383,0,0,0,-106
17.3834005,16383,11383,-24,107,0,-106
17.4054162,16383,11383,0,0,0,-106
17.4284524,16383,11383,0,0,0,-106
17.4504484,16383,11383,0,0,0,-106
17.4764677,16383,11383,0,0,0,-106
17.5044939,16383,11383,0,0,0,-106
17.5285038,16383,11383,0,0,0,-106
17.5815417,16383,11383,0,0,0,-106
17.6015555,16383,11383,0,0,0,-106
17.6205714,16383,11383,0,0,0,-106
17.6535938,16383,11383,-5,21,0,-106
17.67861,16383,11383,-4,22,0,-106
17.7086309,16383,11383,-5,20,0,-106
17.7296492,16383,11383,0,0,0,-106
17.7656739,16383,11383,-5,16,0,-106
17.7837366,16383,11383,0,0,0,-106
17.8037522,16383,11383,0,0,0,-106
17.8447807,16383,11383,-4,9,0,-106
17.8627926,16383,11383,0,0,0,-106
17.8798062,16383,11383,0,0,0,-106
17.8988208,16383,11383,0,0,0,-106
17.9168314,16383,11383,0,0,0,-106
17.9358447,16383,11383,0,0,0,-106
17.9868816,16383,11383,-2,5,0,-106
18.0139001,16383,11383,0,0,0,-106
18.0349153,16383,11383,0,0,0,-106
18.0639361,16383,11383,-2,3,0,-106
18.0849513,16383,11383,0,0,0,-106
18.103965,16383,11383,0,0,0,-106
18.1219796,16383,11383,0,0,0,-106
18.1489959,16383,11383,0,0,0,-106
18.1690101,16383,11383,0,0,0,-106
18.1890265,16383,11383,0,0,0,-106
18.220047,16383,11383,0,0,0,-106
18.2420653,16383,11383,0,0,0,-106
18.2620787,16383,11383,0,0,0,-106
18.2810955,16383,11383,0,0,0,-106
18.3011222,16383,11383,0,0,0,-106
18.3201181,16383,11383,0,0,0,-106
18.3431347,16383,11383,0,0,0,-106
18.3621774,16383,11383,0,0,0,-106
18.3841663,16383,11383,0,0,0,-106
18.4051783,16383,11383,0,0,0,-106
18.4242277,16383,11383,0,0,0,-106
18.443208,16383,11383,0,0,0,-106
18.4632195,16383,11383,0,0,0,-106
18.4852347,16383,11383,0,0,0,-106
18.5192616,16383,11383,0,0,0,-106
