time,motorSignalL,motorSignalR,diffEncoderPulseL,diffEncoderPulseR,desiredRotRateL,desiredRotRateL
1.6193704,0,0,0,0,-349,-349
1.6363841,0,0,0,0,-349,-349
1.6534102,0,0,0,0,-349,-349
1.6724075,0,0,0,0,-349,-349
1.6904207,16383,-8617,0,0,0,-534
1.7084353,16383,-8617,0,0,0,-534
1.7264646,16383,-8617,0,0,0,-534
1.7584905,16383,-8617,0,0,0,-534
1.7884918,16383,-8617,0,0,0,-534
1.8075037,16383,-8617,0,0,0,-534
1.8245183,16383,-8617,0,0,0,-534
1.8415279,16383,-8617,0,0,0,-534
1.8585398,16383,-8617,0,0,0,-534
2.0387098,16383,-8617,1,27,0,-534
2.0717348,16383,-8617,3,88,0,-534
2.0907481,16383,-8617,0,0,0,-534
2.108822,16383,-8617,0,0,0,-534
2.1448289,16383,-8617,0,0,0,-534
2.2068784,16383,-8617,0,57,0,-534
2.2248876,16383,-8617,0,0,0,-534
2.2418972,16383,-8617,0,0,0,-534
2.2589113,16383,-8617,0,0,0,-534
2.2839271,16383,-8617,0,58,0,-534
2.3069638,16383,-8617,0,0,0,-534
2.3409692,16383,-8617,0,0,0,-534
2.3589856,16383,-8617,0,0,0,-534
2.3880038,16383,-8617,1,63,0,-534
2.4060139,16383,-8617,0,0,0,-534
2.4230253,16383,-8617,0,0,0,-534
2.4420399,16383,-8617,0,0,0,-534
2.4590518,16383,-8617,0,0,0,-534
2.5020866,16383,-8617,0,65,0,-534
2.5211646,16383,-8617,0,0,0,-534
2.5411967,16383,-8617,0,0,0,-534
2.591243,16383,-8617,0,0,0,-534
2.6102447,16383,-8617,0,66,0,-534
2.6282972,16383,-8617,0,0,0,-534
2.6613976,16383,-8617,-1,67,0,-534
2.6784082,16383,-8617,0,0,0,-534
2.6984224,16383,-8617,0,0,0,-534
2.7174361,16383,-8617,0,0,0,-534
2.7374504,16383,-8617,0,0,0,-534
2.7604665,16383,-8617,0,0,0,-534
2.7924942,16383,-8617,0,68,0,-534
2.8095038,16383,-8617,0,0,0,-534
2.8265157,16383,-8617,0,0,0,-534
2.8465299,16383,-8617,0,0,0,-534
2.8655414,16383,-8617,0,0,0,-534
2.8865561,16383,-8617,0,64,0,-534
2.9035707,16383,-8617,0,0,0,-534
2.9215812,16383,-8617,0,0,0,-534
2.951603,16383,-8617,0,0,0,-534
2.9936423,16383,-8617,0,67,0,-534
3.0106747,16383,-8617,0,0,0,-534
3.0276848,16383,-8617,0,0,0,-534
3.0466981,16383,-8617,0,0,0,-534
3.0657435,16383,-8617,0,0,0,-534
3.0887569,16383,-8617,0,67,0,-534
3.1057688,16383,-8617,0,0,0,-534
3.1337901,16383,-8617,0,0,0,-534
3.1548043,16383,-8617,0,0,0,-534
3.1978342,16383,-8617,0,0,0,-534
3.2208508,16383,-8617,0,68,0,-534
3.2408758,16383,-8617,0,0,0,-534
3.2578787,16383,-8617,0,0,0,-534
3.2769215,16383,-8617,0,0,0,-534
3.2959767,16383,-8617,0,0,0,-534
3.3159914,16383,-8617,0,66,0,-534
3.3330032,16383,-8617,0,0,0,-534
3.3690302,16383,-8617,0,0,0,-534
3.3900436,16383,-8617,0,68,0,-534
