time,motorSignalL,motorSignalR,diffEncoderPulseL,diffEncoderPulseR,desiredRotRateL,desiredRotRateL
0.0049837,0,0,0,0,0,0
0.0350247,0,0,0,0,0,0
0.0520499,0,0,0,0,0,0
0.1160647,0,0,0,0,0,0
0.1350797,0,0,0,0,0,0
0.1510902,0,0,0,0,0,0
0.1680994,0,0,0,0,0,0
0.1841224,0,0,0,0,0,0
0.2011249,0,0,0,0,0,0
0.2201373,0,0,0,0,0,0
0.2361478,0,0,0,0,0,0
0.2691706,0,0,0,0,0,0
0.2882053,0,0,0,0,0,0
0.3142055,0,0,0,0,0,0
0.3442447,0,0,0,0,0,0
0.3612436,0,0,0,0,0,0
0.3782519,0,0,0,0,0,0
0.3942954,0,0,0,0,0,0
0.4092724,0,0,0,0,0,0
0.4242806,0,0,0,0,0,0
0.4402947,0,0,0,0,0,0
0.492329,0,0,0,0,0,0
0.5103427,0,0,0,0,0,0
0.5273554,0,0,0,0,0,0
0.5453705,0,0,0,0,0,0
0.5623823,0,0,0,0,0,0
0.5793933,0,0,0,0,0,0
0.594402,0,0,0,0,0,0
0.6144193,0,0,0,0,0,0
0.6314375,0,0,0,0,0,0
0.6564465,0,0,0,0,0,0
0.6784738,0,0,0,0,0,0
0.6954741,0,0,0,0,0,0
0.7124859,0,0,0,0,0,0
0.7345051,0,0,0,0,0,0
0.7515389,0,0,0,0,0,0
0.7685298,0,0,0,0,0,0
0.7875395,0,0,0,0,0,0
0.8035536,0,0,0,0,0,0
0.8205632,0,0,0,0,0,0
0.8395783,0,0,0,0,0,0
0.8585916,0,0,0,0,0,0
0.9036225,0,0,0,0,0,0
0.9286614,0,0,0,0,0,0
0.9446527,0,0,0,0,0,0
0.9606646,0,0,0,0,0,0
0.9766742,0,0,0,0,0,0
0.9936856,0,0,0,0,0,0
1.0096996,0,0,0,0,0,0
1.0337145,0,0,0,0,0,0
1.0927567,0,0,0,0,0,0
1.1297823,0,0,0,0,0,0
1.1458004,0,0,0,0,0,0
1.1648079,0,0,0,0,0,0
1.1828202,0,0,0,0,0,0
1.1998326,0,0,0,0,0,0
1.2168449,0,0,0,0,0,0
1.2338572,0,0,0,0,0,0
1.2518695,0,0,0,0,0,0
1.2688814,0,0,0,0,0,0
1.2919002,0,0,0,0,0,0
1.3179178,0,0,0,0,0,0
1.3339413,0,0,0,0,0,0
1.3519407,0,0,0,0,0,0
1.3689561,0,0,0,0,0,0
1.383963,0,0,0,0,0,0
1.4019767,0,0,0,0,0,0
1.4199895,0,0,0,0,0,0
1.4360022,0,0,0,0,0,0
1.4530163,0,0,0,0,0,0
1.4690241,0,0,0,0,0,0
1.5020487,0,0,0,0,0,0
1.5190673,0,0,0,0,0,0
1.5570876,0,0,0,0,0,0
1.5730977,0,0,0,0,0,0
1.59011,0,0,0,0,0,0
1.6081237,0,0,0,0,0,0
1.6241368,0,0,0,0,0,0
1.6411491,0,0,0,0,0,0
1.6581583,0,0,0,0,0,0
1.6761734,0,0,0,0,0,0
1.7202047,0,0,0,0,0,0
1.7382157,0,0,0,0,0,0
1.7582496,0,0,0,0,0,0
1.7752413,0,0,0,0,0,0
1.7932711,0,0,0,0,0,0
1.8102665,0,0,0,0,0,0
1.8332826,0,0,0,0,0,0
1.8643049,0,0,0,0,0,0
1.8813172,0,0,0,0,0,0
1.905336,0,0,0,0,0,0
1.9273557,0,0,0,0,0,0
1.9433881,0,0,0,0,0,0
1.9663788,0,0,0,0,0,0
2.0234191,0,0,0,0,0,0
2.1144858,0,0,0,0,0,0
2.1725244,0,0,0,0,0,0
2.2015457,0,0,0,0,0,0
2.2315662,0,0,0,0,0,0
2.2916294,0,0,0,0,0,0
2.3656619,0,0,0,0,0,0
2.3916996,0,0,0,0,0,0
2.4157019,0,0,0,0,0,0
2.4567269,0,0,0,0,0,0
2.504765,0,0,0,0,0,0
2.5638032,0,0,0,0,0,0
2.596826,0,0,0,0,0,0
2.6218436,0,0,0,0,0,0
2.6778843,0,0,0,0,0,0
2.7449326,0,0,0,0,0,0
2.7669554,0,0,0,0,0,0
2.788963,0,0,0,0,0,0
2.8100014,0,0,0,0,0,0
2.8399995,0,0,0,0,0,0
2.883029,0,0,0,0,0,0
2.9991115,0,0,0,0,0,0
3.023129,0,0,0,0,0,0
3.0581537,0,0,0,0,0,0
3.0761665,0,0,0,0,0,0
3.096183,0,0,0,0,0,0
3.1161976,0,0,0,0,0,0
3.1352087,0,0,0,0,0,0
3.1552225,0,0,0,0,0,0
3.1732576,0,0,0,0,0,0
3.192282,0,0,0,0,0,0
3.2092609,0,0,0,0,0,0
3.2492911,0,0,0,0,0,0
3.3193414,0,0,0,0,0,0
3.3953941,0,0,0,0,0,0
3.4434287,0,0,0,0,0,0
3.5665159,0,0,0,0,0,0
3.6235563,0,0,0,0,0,0
3.7116189,0,0,0,0,0,0
3.760653,0,0,0,0,0,0
3.7996855,0,0,0,0,0,0
3.8297082,0,0,0,0,0,0
3.8587228,0,0,0,0,0,0
3.8987539,0,0,0,0,0,0
3.949789,0,0,0,0,0,0
3.9708082,0,0,0,0,0,0
3.9948195,0,0,0,0,0,0
4.0308652,0,0,0,0,0,0
4.0828821,0,0,0,0,0,0
4.1169112,0,0,0,0,0,0
4.1759489,0,0,0,0,0,0
4.1969636,0,0,0,0,0,0
4.2249978,0,500,0,0,0,0
4.2590073,0,500,0,0,0,0
4.2800224,0,500,0,0,0,0
4.3000362,0,500,0,0,0,0
4.3200527,0,500,0,0,0,0
4.3410714,0,500,0,0,0,0
4.3630822,0,500,0,0,0,0
4.384096,0,500,0,0,0,0
4.5802354,0,500,-7,7,0,0
4.6112577,0,500,-79,68,0,0
4.6292888,0,500,0,0,0,0
4.6492847,0,500,0,0,0,0
4.6692994,0,500,0,0,0,0
4.7003212,0,500,0,0,0,0
4.7463544,0,500,-51,46,0,0
4.7673686,0,500,-57,52,0,0
4.7883833,0,500,0,0,0,0
4.8104017,0,500,0,0,0,0
4.8284122,0,500,0,0,0,0
4.8604346,0,500,0,0,0,0
4.8864531,0,500,0,0,0,0
4.9074687,0,500,0,0,0,0
4.9284843,0,500,0,0,0,0
4.9635081,0,500,0,56,0,0
4.9945294,0,500,-120,58,0,0
5.0175523,0,500,0,0,0,0
5.037575,0,500,0,0,0,0
5.0725871,0,500,-62,55,0,0
5.1106124,0,500,0,0,0,0
5.1306293,0,500,0,0,0,0
5.1646713,0,500,0,55,0,0
5.190684,0,500,-62,0,0,0
5.210684,0,500,0,0,0,0
5.2377034,0,500,0,0,0,0
5.2617214,0,500,0,0,0,0
5.2787323,0,500,0,0,0,0
5.2987573,0,500,0,0,0,0
5.3227636,0,500,0,0,0,0
5.354786,0,500,0,0,0,0
5.3748002,0,500,0,0,0,0
5.3918121,0,500,0,0,0,0
5.4128473,0,500,0,0,0,0
5.456859,0,500,0,0,0,0
5.4838775,0,500,0,0,0,0
5.5028912,0,500,0,0,0,0
5.5219041,0,500,0,0,0,0
5.5499244,0,500,0,0,0,0
5.5919748,0,500,-63,60,0,0
5.6189733,0,500,-127,118,0,0
5.6930465,0,500,-64,59,0,0
5.71906,0,500,-64,59,0,0
5.7430722,0,500,-66,60,0,0
5.7640784,0,500,0,0,0,0
5.7860928,0,500,0,0,0,0
5.8071186,0,500,0,0,0,0
5.8271217,0,500,0,0,0,0
5.8501552,0,500,-63,60,0,0
5.8801605,0,500,0,0,0,0
5.9001761,0,500,0,0,0,0
5.9171879,0,500,0,0,0,0
5.9472071,0,500,-62,59,0,0
5.9672244,0,500,0,0,0,0
5.986235,0,500,0,0,0,0
6.0052514,0,500,0,0,0,0
6.0282662,0,500,-62,58,0,0
6.0452763,0,500,0,0,0,0
6.0672924,0,500,0,0,0,0
6.0983147,0,500,0,0,0,0
6.1183463,0,500,0,0,0,0
6.1363444,0,500,0,0,0,0
6.1673693,0,500,0,0,0,0
6.18638,0,500,-63,60,0,0
6.207392,0,500,0,0,0,0
6.2264089,0,500,0,0,0,0
6.2454208,0,500,0,0,0,0
6.2654333,0,500,0,0,0,0
6.2934554,0,500,0,0,0,0
6.313467,0,500,0,0,0,0
6.3304793,0,500,0,0,0,0
6.3515114,0,500,0,0,0,0
6.3705117,0,500,0,0,0,0
6.3885232,0,500,0,0,0,0
6.4085348,0,500,0,0,0,0
6.4255471,0,500,0,0,0,0
6.4455613,0,500,0,0,0,0
6.4655786,0,500,0,0,0,0
6.4945973,0,500,0,0,0,0
6.5256182,0,500,0,0,0,0
6.5886833,0,500,-128,120,0,0
6.6186953,0,500,-65,118,0,0
6.6356964,0,500,-65,0,0,0
6.663719,0,500,0,0,0,0
6.7047457,0,500,-63,58,0,0
6.7257631,0,500,0,0,0,0
6.7517816,0,500,-62,58,0,0
6.7818208,0,500,0,0,0,0
6.801815,0,500,0,0,0,0
6.8208283,0,500,0,0,0,0
6.8538529,0,500,-61,58,0,0
6.8868779,0,500,0,0,0,0
6.9059184,0,500,0,0,0,0
6.9349089,0,500,-61,57,0,0
6.9509203,0,500,0,0,0,0
6.9829547,0,500,0,0,0,0
7.0029582,0,500,0,0,0,0
7.0249738,0,500,0,0,0,0
7.0469895,0,500,0,0,0,0
7.0890207,0,500,0,0,0,0
7.1280486,0,500,0,55,0,0
7.1530649,0,500,-124,60,0,0
7.1840947,0,500,0,0,0,0
7.2051027,0,500,0,0,0,0
7.2221128,0,500,0,0,0,0
7.3051757,0,500,-62,58,0,0
7.4312657,0,500,-65,56,0,0
7.5323552,0,500,-63,57,0,0
7.5683835,0,500,-61,60,0,0
7.5943859,0,500,0,0,0,0
7.6163931,0,500,0,0,0,0
7.6384163,0,500,0,0,0,0
7.6584239,0,500,0,0,0,0
7.6944562,0,500,0,0,0,0
7.719467,0,500,0,0,0,0
7.7374794,0,500,0,0,0,0
7.7645042,0,500,0,0,0,0
7.9486565,0,500,0,0,0,0
8.0206818,0,500,-61,55,0,0
8.13076,0,500,-61,58,0,0
8.2028126,0,500,-123,116,0,0
8.2428384,0,500,-125,116,0,0
8.276863,0,500,-64,58,0,0
8.296879,0,500,0,0,0,0
8.3188929,0,500,0,0,0,0
8.3419206,0,500,0,0,0,0
8.3639443,0,500,0,0,0,0
8.3839389,0,500,0,0,0,0
8.418985,0,500,0,55,0,0
8.4409962,0,500,-124,56,0,0
8.4700023,0,500,0,0,0,0
8.4910197,0,500,0,0,0,0
8.511058,0,500,0,0,0,0
8.5310544,0,500,0,0,0,0
8.549056,0,500,0,0,0,0
8.5750786,0,500,0,0,0,0
8.6050959,0,500,0,0,0,0
8.6251105,0,500,0,0,0,0
8.6831536,0,500,-62,59,0,0
8.7051701,0,500,-61,58,0,0
8.725183,0,500,0,0,0,0
8.7442137,0,500,0,0,0,0
8.7652231,0,500,0,0,0,0
8.7832234,0,500,0,0,0,0
8.8202495,0,500,0,0,0,0
8.8502708,0,500,0,0,0,0
8.8822949,0,500,0,0,0,0
8.90131,0,500,0,0,0,0
8.9223345,0,500,0,0,0,0
8.9413353,0,500,0,0,0,0
8.9683539,0,500,-63,58,0,0
8.9933915,0,500,-61,58,0,0
9.015408,0,500,0,0,0,0
9.0364058,0,500,-61,58,0,0
9.0764316,0,500,-31,28,0,0
9.1194619,0,500,0,10,0,0
9.1404789,0,500,-12,0,0,0
9.1584899,0,500,0,0,0,0
9.1775036,0,500,0,0,0,0
9.1955196,0,500,0,0,0,0
9.2295402,0,500,-6,4,0,0
9.268569,0,500,0,0,0,0
9.2905865,0,500,0,0,0,0
9.309614,0,500,0,0,0,0
9.3286104,0,500,0,0,0,0
