time,x,y,t
0.0040002,0,0,0
0.0260015,0,0,0
0.0380022,0,0,0
0.0490028,0,0,0
0.0610035,0,0,0
0.0720041,0,0,0
0.0830047,0,0,0
0.0940054,0,0,0
0.106006,0,0,0
0.1170067,0,0,0
0.1290074,0,0,0
0.1410081,0,0,0
0.1520087,0,0,0
0.1730099,0,0,0
0.1860106,0,0,0
0.1970113,0,0,0
0.2080119,0,0,0
0.2190125,0,0,0
0.2300131,0,0,0
0.2420138,0,0,0
0.2530145,0,0,0
0.2640151,0,0,0
0.2750157,0,0,0
0.2860163,0,0,0
0.297017,0,0,0
0.3080176,0,0,0
0.3190182,0,0,0
0.3300189,0,0,0
0.3760215,0,0,0
0.3880222,0,0,0
0.3990228,0,0,0
0.4100234,0,0,0
0.4220241,0,0,0
0.4340248,0,0,0
0.4450254,0,0,0
0.4560261,0,0,0
0.4670267,0,0,0
0.4780273,0,0,0
0.4910281,0,0,0
0.5050289,0,0,0
0.5180296,0,0,0
0.5290302,0,0,0
0.5400309,0,0,0
0.5510315,0,0,0
0.5650323,0,0,0
0.5790331,0,0,0
0.5900337,0,0,0
0.6010344,0,0,0
0.613035,0,0,0
0.6240357,0,0,0
0.6350363,0,0,0
0.6460369,0,0,0
0.6570376,0,0,0
0.6680382,0,0,0
0.6790388,0,0,0
0.6910395,0,0,0
0.7020401,0,0,0
0.7140408,0,0,0
0.7250415,0,0,0
0.7370421,0,0,0
0.752043,0,0,0
0.769044,0,0,0
0.7810447,0,0,0
0.7920453,0,0,0
0.804046,0,0,0
0.8150466,0,0,0
0.8260472,0,0,0
0.8370479,0,0,0
0.8480485,0,0,0
0.8590491,0,0,0
0.8710498,0,0,0
0.8830505,0,0,0
0.8940511,0,0,0
0.9050518,0,0,0
0.9160524,0,0,0
0.927053,0,0,0
0.9400538,0,0,0
0.9510544,0,0,0
0.9650552,0,0,0
0.979056,0,0,0
0.9900566,0,0,0
1.0010572,0,0,0
1.0120579,0,0,0
1.0230585,0,0,0
1.0340591,0,0,0
1.0450598,0,0,0
1.0570604,0,0,0
1.0680611,0,0,0
1.0790617,0,0,0
1.0900623,0,0,0
1.101063,0,0,0
1.1120636,0,0,0
1.1230642,0,0,0
1.1340649,0,0,0
1.1460655,0,0,0
1.1570662,0,0,0
1.1680668,0,0,0
1.1860678,0,0,0
1.1980685,0,0,0
1.2110693,0,0,0
1.2220699,0,0,0
1.2350706,0,0,0
1.2470713,0,0,0
