time,x,y,t
0.0090005,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.0210012,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.0330019,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.0460027,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.0570033,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.069004,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.0800046,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.0900052,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.1020059,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.1140066,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.1290074,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.1500086,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.1670096,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.1780102,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.1890108,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.2000115,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.2110121,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.2220127,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.2340134,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.245014,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.2560147,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.2720156,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.2840163,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.296017,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.3070176,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.3180182,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.331019,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.3550203,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.3750215,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.3870222,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.3980228,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.4090234,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.4200241,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.4320247,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.4430254,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.4550261,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.4660267,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.4820276,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.4930282,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.5040289,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.5150295,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.5310304,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.5440311,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.5550318,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.5660324,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.577033,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.5880337,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.5990343,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.611035,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.6230357,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.6350364,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.646037,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.6570376,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.6690383,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.681039,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.6930397,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.7050404,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.716041,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.7270416,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.7410424,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.7540432,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.7670439,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.7770445,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.7890452,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.8000458,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.8110464,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.822047,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.8340477,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.8480485,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.8620493,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.87405,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.8970513,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.908052,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.9200527,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.9320533,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.944054,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.9680554,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.9800561,3.9015295623572,-1.03652840868568,-0.0486475417432784
0.9930568,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.0040575,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.0170582,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.0280588,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.0400595,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.0520602,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.0650609,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.0760616,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.0900624,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.1020631,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.1160639,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.1340649,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.1490658,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.1610664,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.1730671,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.1860679,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.1980686,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.2100692,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.22307,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.2350707,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.2490715,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.2640723,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.2770731,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.3000744,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.3130751,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.3270759,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.3400767,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.3620779,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.3740786,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.3870794,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.4010802,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.4130809,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.4260816,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.4400824,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.4530831,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.4660839,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.4800847,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.4950855,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.5060862,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.5190869,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.5350878,3.9015295623572,-1.03652840868568,-0.0486475417432784
1.5510887,3.89565408969033,-1.03617068351924,-0.0729713126149176
1.5630894,3.89565408969033,-1.03617068351924,-0.0729713126149176
1.5740901,3.89565408969033,-1.03617068351924,-0.0729713126149176
1.5870908,3.88100780610274,-1.03474115849879,-0.121618854358196
1.5990915,3.88100780610274,-1.03474115849879,-0.121618854358196
1.6120922,3.88100780610274,-1.03474115849879,-0.121618854358196
1.6240929,3.88100780610274,-1.03474115849879,-0.121618854358196
1.6360936,3.88100780610274,-1.03474115849879,-0.121618854358196
1.6490944,3.88100780610274,-1.03474115849879,-0.121618854358196
1.661095,3.88100780610274,-1.03474115849879,-0.121618854358196
1.6730957,3.88100780610274,-1.03474115849879,-0.121618854358196
1.6850964,3.88100780610274,-1.03474115849879,-0.121618854358196
1.6980972,3.88100780610274,-1.03474115849879,-0.121618854358196
1.7090978,3.88100780610274,-1.03474115849879,-0.121618854358196
1.7210985,3.88100780610274,-1.03474115849879,-0.121618854358196
1.7330992,3.88100780610274,-1.03474115849879,-0.121618854358196
1.7511002,3.88100780610274,-1.03474115849879,-0.121618854358196
1.766101,3.88100780610274,-1.03474115849879,-0.121618854358196
1.7771017,3.88100780610274,-1.03474115849879,-0.121618854358196
1.7901024,3.88100780610274,-1.03474115849879,-0.121618854358196
1.801103,3.88100780610274,-1.03474115849879,-0.121618854358196
1.8131037,3.88100780610274,-1.03474115849879,-0.121618854358196
1.8281046,3.88100780610274,-1.03474115849879,-0.121618854358196
1.8481057,3.84333990650047,-1.02802879877911,-0.231075823280572
1.8671068,3.82347073177661,-1.02258197047008,-0.304047135895489
1.8801076,3.82347073177661,-1.02258197047008,-0.304047135895489
1.8981086,3.82347073177661,-1.02258197047008,-0.304047135895489
1.9111093,3.82347073177661,-1.02258197047008,-0.304047135895489
1.9251101,3.82347073177661,-1.02258197047008,-0.304047135895489
1.9381109,3.82347073177661,-1.02258197047008,-0.304047135895489
