time,x,y,t
0.0080005,0,0,0
0.0190011,0,0,0
0.0300018,0,0,0
0.0410024,0,0,0
0.0530031,0,0,0
0.0680039,0,0,0
0.0800046,0,0,0
0.0920053,0,0,0
0.104006,0,0,0
0.1160067,0,0,0
0.1270073,0,0,0
0.139008,0,0,0
0.1510087,0,0,0
0.1670096,0,0,0
0.1790103,0,0,0
0.1950112,0,0,0
0.2150123,0,0,0
0.227013,0,0,0
0.2380137,0,0,0
0.2500143,0,0,0
0.261015,0,0,0
0.2730157,0,0,0
0.2850163,0,0,0
0.297017,0,0,0
0.3080177,0,0,0
0.3190183,0,0,0
0.3300189,0,0,0
0.3410195,0,0,0
0.3520202,0,0,0
0.3630208,0,0,0
0.3740214,0,0,0
0.3890223,0,0,0
0.402023,0,0,0
0.4140237,0,0,0
0.4250244,0,0,0
0.436025,0,0,0
0.4480257,0,0,0
0.4590263,0,0,0
0.4700269,0,0,0
0.4820276,0,0,0
0.4930282,0,0,0
0.5040289,0,0,0
0.5140294,0,0,0
0.5260301,0,0,0
0.5380308,0,0,0
0.5490314,0,0,0
0.5620322,0,0,0
0.5730328,0,0,0
0.5850335,0,0,0
0.5980342,0,0,0
0.6100349,0,0,0
0.6220356,0,0,0
0.6330363,0,0,0
0.6450369,0,0,0
0.6570376,0,0,0
0.6680383,0,0,0
0.6790389,0,0,0
0.6910396,0,0,0
0.7030403,0,0,0
0.7140409,0,0,0
0.7260416,0,0,0
0.7380423,0,0,0
0.7500429,0,0,0
0.7630437,0,0,0
0.7740443,0,0,0
0.786045,0,0,0
0.7970456,0,0,0
0.8140466,0,0,0
0.8270473,0,0,0
0.839048,0,0,0
0.8500487,0,0,0
0.8620493,0,0,0
0.87305,0,0,0
0.8840506,0,0,0
0.8960513,0,0,0
0.9070519,0,0,0
0.9190526,0,0,0
0.9320534,0,0,0
0.944054,0,0,0
0.9560547,0,0,0
0.9800561,0,0,0
0.9980571,0,0,0
1.0100578,0,0,0
1.0210584,0,0,0
1.0320591,0,0,0
1.0440598,0,0,0
1.0570605,0,0,0
1.0680611,0,0,0
1.0800618,0,0,0
1.0920625,0,0,0
1.1030631,0,0,0
1.1150638,0,0,0
1.1270645,0,0,0
1.1390652,0,0,0
1.1510659,0,0,0
1.1670668,0,0,0
1.1790675,0,0,0
1.1900681,0,0,0
1.2020688,0,0,0
1.2140695,0,0,0
1.2260702,0,0,0
1.2370708,0,0,0
1.2490715,0,0,0
1.2610722,0,0,0
1.2720728,0,0,0
1.2850735,0,0,0
1.2960742,0,0,0
1.3080749,0,0,0
1.3200755,0,0,0
1.3320762,0,0,0
1.3500773,0,0,0
1.3710785,0,0,0
1.3840792,0,0,0
1.39708,0,0,0
1.4080806,0,0,0
1.4250816,0,0,0
1.4380823,0,0,0
1.4490829,0,0,0
1.4620837,0,0,0
1.4740844,0,0,0
1.485085,0,0,0
1.4960856,0,0,0
1.5070862,0,0,0
1.520087,0,0,0
1.5360879,0,0,0
1.5480886,0,0,0
1.5600893,0,0,0
1.57209,0,0,0
1.5850907,0,0,0
1.5990915,0,0,0
1.6110922,0,0,0
1.6220928,0,0,0
1.6330935,0,0,0
1.6450941,0,0,0
1.6570948,0,0,0
1.6680955,0,0,0
1.6790961,0,0,0
1.6900967,0,0,0
1.7020974,0,0,0
1.713098,0,0,0
1.7250987,0,0,0
1.7410996,0,0,0
1.7551004,0,0,0
1.7681012,0,0,0
1.7881023,0,0,0
1.8011031,0,0,0
1.835105,0,0,0
1.8481057,0,0,0
1.8611065,0,0,0
1.8731072,0,0,0
1.8861079,0,0,0
1.8971086,0,0,0
1.9101093,0,0,0
1.9211099,0,0,0
1.9341107,0,0,0
1.9481115,0,0,0
1.9601122,0,0,0
1.9731129,0,0,0
1.9861136,0,0,0
2.0051147,0,0,0
2.0181155,0,0,0
2.0291161,0,0,0
2.0411168,0,0,0
2.0531175,0,0,0
2.0641181,0,0,0
2.0761188,0,0,0
2.0891195,0,0,0
2.1011202,0,0,0
2.1121208,0,0,0
2.1251216,0,0,0
2.1361222,0,0,0
2.1481229,0,0,0
2.1591235,0,0,0
2.1721243,0,0,0
2.1831249,0,0,0
2.1961257,0,0,0
2.2121266,0,0,0
2.2241273,0,0,0
2.237128,0,0,0
2.2511288,0.0029431218594495,1.78971760394669E-05,0.0121618854358196
2.2621294,0.0029431218594495,1.78971760394669E-05,0.0121618854358196
2.2741301,0.0029431218594495,1.78971760394669E-05,0.0121618854358196
2.2861308,0.0102993961153145,0.000174486608938327,0.0304047135895489
2.2971314,0.0102993961153145,0.000174486608938327,0.0304047135895489
2.3091321,0.0102993961153145,0.000174486608938327,0.0304047135895489
2.3211328,0.0102993961153145,0.000174486608938327,0.0304047135895489
2.3331335,0.0102993961153145,0.000174486608938327,0.0304047135895489
2.3441341,0.0102993961153145,0.000174486608938327,0.0304047135895489
2.3571349,0.0102993961153145,0.000174486608938327,0.0304047135895489
2.3681355,0.0102993961153145,0.000174486608938327,0.0304047135895489
2.3851365,0.0102993961153145,0.000174486608938327,0.0304047135895489
2.4061377,0.0176496858540617,0.000509944407274707,0.0608094271790978
2.4171383,0.0176496858540617,0.000509944407274707,0.0608094271790978
2.429139,0.0176496858540617,0.000509944407274707,0.0608094271790978
2.44614,0.0264516400384797,0.00120721181058842,0.0972950834865564
2.4591407,0.0264516400384797,0.00120721181058842,0.0972950834865564
